"MUNDISSEC","total_len","lcc_len","connectivity","year"
"08019307035",1.90911325365282,1.90911325365282,1,2021
"08019307036",75.8625301614753,75.8625301614753,1,2021
"08019307037",123.313168906123,123.313168906123,1,2021
"08019307038",427.715130113054,0,0,2021
"08019307041",56.8241336015791,56.8241336015791,1,2021
"08019307042",194.273976173554,194.273976173554,1,2021
"08019307044",145.356909937126,145.356909937126,1,2021
"08019307045",288.570647142853,288.570647142853,1,2021
"08019307073",26.5001009507943,0,0,2021
"08019307088",472.394818709465,0,0,2021
"08019307098",410.695864541101,0,0,2021
"08019307100",52.441136223726,0,0,2021
"08019307101",1923.2416536227,0,0,2021
"08019307102",543.281333361318,0,0,2021
"08019307103",276.917622416623,0,0,2021
"08019307111",203.284282474835,0,0,2021
"08019307112",547.955615208131,0,0,2021
"08019307118",64.2016641842205,0,0,2021
"08019308012",655.255764907036,354.818659887826,0.541496433744715,2021
"08019308013",270.491550726922,8.00079270138064,0.0295787157856843,2021
"08019308014",269.921570953774,269.921570953774,1,2021
"08019308018",114.862263144795,114.862263144795,1,2021
"08019308019",278.992562908148,278.992562908148,1,2021
"08019308022",185.297758112724,185.297758112724,1,2021
"08019308024",134.290845105792,134.290845105792,1,2021
"08019308025",6.18128571569649,6.18128571569649,1,2021
"08019308027",256.922761543432,256.922761543432,1,2021
"08019308028",250.742041452308,250.742041452308,1,2021
"08019308029",762.478313072653,762.478313072653,1,2021
"08019308030",207.431859698328,207.431859698328,1,2021
"08019308033",87.3886709303762,87.3886709303762,1,2021
"08019308051",237.903477949103,237.903477949103,1,2021
"08019308052",49.2130802552713,49.2130802552713,1,2021
"08019308053",106.752347114812,106.752347114812,1,2021
"08019308054",256.035422016957,256.035422016957,1,2021
"08019308055",297.53071700079,297.53071700079,1,2021
"08019308057",118.931928140137,118.931928140137,1,2021
"08019308067",3.03711384031689,3.03711384031689,1,2021
"08019308074",169.445163006674,169.445163006674,1,2021
"08019308075",167.360962155637,167.360962155637,1,2021
"08019308076",258.499849464306,258.499849464306,1,2021
"08019308082",272.219313145321,272.219313145321,1,2021
"08019308083",625.131097764801,625.131097764801,1,2021
"08019308084",146.132598396785,146.132598396785,1,2021
"08019308086",261.429175286575,261.429175286575,1,2021
"08019308087",28.7669205466247,28.7669205466247,1,2021
"08019308089",109.291789232176,109.291789232176,1,2021
"08019308092",347.597146648958,347.597146648958,1,2021
"08019308094",300.452342454742,300.452342454742,1,2021
"08019308095",29.8568336117546,29.8568336117546,1,2021
"08019308096",44.8672806293693,44.8672806293693,1,2021
"08019308102",29.6047108576268,29.6047108576268,1,2021
"08019308103",416.600423568724,416.600423568724,1,2021
"08019308104",9.3601395593128,0,0,2021
"08019308105",290.328937000815,0,0,2021
"08019308106",217.204491676611,0,0,2021
"08019308107",545.793007263979,545.793007263979,1,2021
"08019308108",222.011347233109,0,0,2021
"08019308116",379.253635772963,0,0,2021
"08019309005",469.869096586579,469.869096586579,1,2021
"08019309006",343.251373475584,343.251373475584,1,2021
"08019309007",41.6065279939007,40.7990209544294,0.980591818678315,2021
"08019309008",149.480618261206,0,0,2021
"08019309009",1236.98252120347,0,0,2021
"08019309010",255.863997339647,0,0,2021
"08019309015",147.276693068254,0,0,2021
"08019309017",315.045431984684,0,0,2021
"08019309018",196.731285762725,0,0,2021
"08019309019",12.2038713924001,0,0,2021
"08019309022",75.5450704542706,0,0,2021
"08019309024",215.199445990068,0,0,2021
"08019309025",74.3599030893415,0,0,2021
"08019309028",84.2938900648918,0,0,2021
"08019309029",150.622558696208,0,0,2021
"08019309030",110.865512212521,0,0,2021
"08019309031",555.01925704066,412.705261833976,0.743587283862012,2021
"08019309032",1161.37324897783,1091.62540547387,0.939943645537426,2021
"08019309033",397.382428802816,397.382428802816,1,2021
"08019309037",243.235160884828,0,0,2021
"08019309049",383.950495015706,383.950495015706,1,2021
"08019309050",6.04329183491988,6.04329183491988,1,2021
"08019309051",3.01033576076417,3.01033576076417,1,2021
"08019309052",133.121171338389,133.121171338389,1,2021
"08019309053",161.054383870455,161.054383870455,1,2021
"08019309054",233.087019350332,233.087019350332,1,2021
"08019309055",380.681505172313,380.681505172313,1,2021
"08019309056",76.7479185860203,76.7479185860203,1,2021
"08019309057",378.675444533428,378.675444533428,1,2021
"08019309058",226.040232072673,226.040232072673,1,2021
"08019309060",21.3767765556304,21.3767765556304,1,2021
"08019309062",673.647531871765,673.647531871765,1,2021
"08019309063",395.680671362636,395.680671362636,1,2021
"08019309065",56.7751159935057,56.7751159935057,1,2021
"08019309067",267.06709481157,267.06709481157,1,2021
"08019309068",213.28567269153,213.28567269153,1,2021
"08019309069",341.11429451199,341.11429451199,1,2021
"08019309070",75.8720334123423,75.8720334123423,1,2021
"08019309071",278.044580323279,278.044580323279,1,2021
"08019309076",186.313853751626,186.313853751626,1,2021
"08019309077",361.811492244829,361.811492244829,1,2021
"08019309079",147.958693975716,147.958693975716,1,2021
"08019309081",321.760433228082,321.760433228082,1,2021
"08019309082",301.824796394422,301.824796394422,1,2021
"08019309083",427.724318483621,427.724318483621,1,2021
"08019309084",134.684136831419,134.684136831419,1,2021
"08019309086",133.116185166518,133.116185166518,1,2021
"08019309087",301.28489973361,301.28489973361,1,2021
"08019309088",426.519799864536,426.519799864536,1,2021
"08019309089",672.165289090208,672.165289090208,1,2021
"08019309090",120.90263951638,120.90263951638,1,2021
"08019309091",414.923153757524,414.923153757524,1,2021
"08019309092",383.428478511984,383.428478511984,1,2021
"08019309093",134.299725518607,134.299725518607,1,2021
"08019309094",32.3298747524246,32.3298747524246,1,2021
"08019309095",413.934262593386,413.934262593386,1,2021
"08019310001",15.8463908204738,15.8463908204738,1,2021
"08019310002",72.1080139742164,72.1080139742164,1,2021
"08019310003",13.6104050333761,13.6104050333761,1,2021
"08019310004",269.957793670622,269.957793670622,1,2021
"08019310005",474.317993988579,474.317993988579,1,2021
"08019310006",253.095410502666,253.095410502666,1,2021
"08019310007",522.452264129467,522.452264129467,1,2021
"08019310008",284.529206037081,284.529206037081,1,2021
"08019310012",101.517380237,101.517380237,1,2021
"08019310013",89.4113692776297,89.4113692776297,1,2021
"08019310014",111.415824289208,111.415824289208,1,2021
"08019310015",131.84357984935,131.84357984935,1,2021
"08019310016",137.107156039121,137.107156039121,1,2021
"08019310017",92.2202982012381,92.2202982012381,1,2021
"08019310018",6.52125050113326,6.52125050113326,1,2021
"08019310019",161.66773337175,161.66773337175,1,2021
"08019310020",81.5849890856907,81.5849890856907,1,2021
"08019310021",41.8664880025269,41.8664880025269,1,2021
"08019310023",109.165126543887,109.165126543887,1,2021
"08019310025",281.615476070271,281.615476070271,1,2021
"08019310026",536.28525970391,536.28525970391,1,2021
"08019310028",100.982521752275,100.982521752275,1,2021
"08019310029",135.00839595704,135.00839595704,1,2021
"08019310030",131.626934935159,131.626934935159,1,2021
"08019310031",496.191335727499,496.191335727499,1,2021
"08019310032",88.9840193027859,88.9840193027859,1,2021
"08019310033",269.416894650091,269.416894650091,1,2021
"08019310034",131.50176098134,131.50176098134,1,2021
"08019310035",283.086391249832,283.086391249832,1,2021
"08019310037",122.613602172509,0,0,2021
"08019310038",192.298017786892,192.298017786892,1,2021
"08019310039",656.098576437122,656.098576437122,1,2021
"08019310040",727.791048132627,727.791048132627,1,2021
"08019310041",423.583902603574,353.332773942482,0.834150617553476,2021
"08019310042",1912.15898087752,1442.54930040095,0.754408663101297,2021
"08019310043",2322.63107020546,2322.63107020546,1,2021
"08019310044",1096.01407334593,1096.01407334593,1,2021
"08019310045",6.5914392699491,6.5914392699491,1,2021
"08019310047",282.935830430765,282.935830430765,1,2021
"08019310048",472.759870629671,472.759870629671,1,2021
"08019310049",352.05441136309,352.05441136309,1,2021
"08019310050",591.595457042223,591.595457042223,1,2021
"08019310051",296.658154689033,296.658154689033,1,2021
"08019310052",808.56371006449,808.56371006449,1,2021
"08019310053",321.687520400982,321.687520400982,1,2021
"08019310054",1720.8020481016,1720.8020481016,1,2021
"08019310055",756.803046483153,609.296914102863,0.805093104387267,2021
"08019310056",586.86449864164,586.86449864164,1,2021
"08019310057",902.30136352795,902.30136352795,1,2021
"08019310058",259.363872907624,259.363872907624,1,2021
"08019310059",827.043057164214,827.043057164214,1,2021
"08019310060",91.1166618663796,3.35659628260337,0.0368384466007516,2021
"08019310061",114.158533682102,114.158533682102,1,2021
"08019310063",208.516913387788,208.516913387788,1,2021
"08019310064",207.167660157097,207.167660157097,1,2021
"08019310066",185.373661062957,127.607648589817,0.688380689349812,2021
"08019310067",479.917104077082,278.259094700727,0.579806579796403,2021
"08019310068",458.058456652507,458.058456652507,1,2021
"08019310069",813.308533415241,813.308533415241,1,2021
"08019310070",424.524087157305,424.524087157305,1,2021
"08019310071",524.501822896288,524.501822896288,1,2021
"08019310072",442.499244638442,442.499244638442,1,2021
"08019310073",134.243304227605,134.243304227605,1,2021
"08019310074",212.747236843259,212.747236843259,1,2021
"08019310075",326.365368560112,326.365368560112,1,2021
"08019310076",867.548338404599,867.548338404599,1,2021
"08019310077",268.384498382219,268.384498382219,1,2021
"08019310078",1735.26230074662,1735.26230074662,1,2021
"08019310079",596.068951453462,596.068951453462,1,2021
"08019310080",2378.35806600683,2378.35806600683,1,2021
"08019310081",640.209764662718,640.209764662718,1,2021
"08019310083",241.82235930174,0,0,2021
"08019310085",383.027032749728,139.492435066177,0.364184308519346,2021
"08019310086",122.044431469708,122.044431469708,1,2021
"08019310087",128.685751388426,128.685751388426,1,2021
"08019310088",169.331251483477,169.331251483477,1,2021
"08019310089",632.939732714637,632.939732714637,1,2021
"08019310090",257.285060910724,257.285060910724,1,2021
"08019310091",272.442919401784,272.442919401784,1,2021
"08019310092",916.120370042354,916.120370042354,1,2021
"08019310093",59.7289215378699,59.7289215378699,1,2021
"08019310094",2116.08360982928,2116.08360982928,1,2021
"08019310096",1052.77675702386,1052.77675702386,1,2021
"08019310097",167.205111724052,167.205111724052,1,2021
"08019310098",13.7591437656129,0,0,2021
"08019310099",148.635157414108,148.635157414108,1,2021
"08019310100",691.593098289692,691.593098289692,1,2021
"08019310101",344.498020751042,344.498020751042,1,2021
"08019310103",287.959074426605,287.959074426605,1,2021
"08019310107",282.519728859646,282.519728859646,1,2021
"08019310109",62.2715575481293,62.2715575481293,1,2021
"08019310110",682.500279746033,682.500279746033,1,2021
"08019310111",202.571422335025,202.571422335025,1,2021
"08019310112",137.512618777843,137.512618777843,1,2021
"08019310113",345.590687621104,345.590687621104,1,2021
"08019310114",70.7823816313881,70.7823816313881,1,2021
"08019310115",271.838999597678,271.838999597678,1,2021
"08019310116",75.759199699771,75.759199699771,1,2021
"08019310117",134.20152023351,134.20152023351,1,2021
"08019310118",130.58648416319,130.58648416319,1,2021
"08019310119",128.031064728258,128.031064728258,1,2021
"08019310120",634.033166620114,634.033166620114,1,2021
"08019310121",246.852923197442,246.852923197442,1,2021
"08019310122",283.518629206297,283.518629206297,1,2021
"08019310125",152.916307659142,152.916307659142,1,2021
"08019310126",143.34784395898,143.34784395898,1,2021
"08019310128",265.624085090982,265.624085090982,1,2021
"08019310129",272.904174214922,272.904174214922,1,2021
"08019310130",421.706685884364,421.706685884364,1,2021
"08019310131",133.062985213191,133.062985213191,1,2021
"08019310134",22.8935712529265,22.8935712529265,1,2021
"08019310135",528.708785978709,528.708785978709,1,2021
"08019310136",250.285393484927,250.285393484927,1,2021
"08019310138",390.441617678761,390.441617678761,1,2021
"08019310139",335.869160237455,335.869160237455,1,2021
"08019310140",403.611730289031,403.611730289031,1,2021
"08019310141",264.530832640543,264.530832640543,1,2021
"08019310143",196.392241555358,196.392241555358,1,2021
"08019310234",310.755584899387,0,0,2021
"08019310235",1053.58497964933,1053.58497964933,1,2021
"08019310236",497.530288129378,497.530288129378,1,2021
"08019310237",441.563690100759,441.563690100759,1,2021
"08077104001",444.423582850639,0,0,2021
"08101702008",11.9516695013778,0,0,2021
"08101703016",11.8259981482302,0,0,2021
"08194403001",94.6624610285454,94.6624610285454,1,2021
"08194406004",1.37724551839646,0,0,2021
"08194406007",36.8767834619162,36.8767834619162,1,2021
"08245704006",317.987901314715,317.987901314715,1,2021
"08245704009",288.512785843842,288.512785843842,1,2021
"08245704012",165.928263541683,165.928263541683,1,2021
"08245704015",301.594005687949,301.594005687949,1,2021
"08245705015",230.434414334436,230.434414334436,1,2021
"08245705016",232.960545301252,232.960545301252,1,2021
"08245705019",698.319524854808,698.319524854808,1,2021
"08019301001",1236.88504635524,1236.88504635524,1,2022
"08019301003",229.210461422543,229.210461422543,1,2022
"08019301004",302.611597587676,181.77748192576,0.600695688383502,2022
"08019301007",304.14494519357,0,0,2022
"08019301008",108.316288145936,0,0,2022
"08019301010",87.6891775853314,0,0,2022
"08019301013",70.545621176086,0,0,2022
"08019301019",25.0364524958594,0,0,2022
"08019301020",223.305828449849,0,0,2022
"08019301021",70.3245761809358,0,0,2022
"08019301026",58.2766999256338,58.2766999256338,1,2022
"08019301030",2131.04092322017,2081.67681718017,0.976835683678281,2022
"08019301031",24.9785720441272,24.9785720441272,1,2022
"08019301032",1404.30866416187,291.723721033989,0.207734758375288,2022
"08019301035",63.0818672074788,0,0,2022
"08019301036",606.044766717601,0,0,2022
"08019301043",2423.994717092,2423.994717092,1,2022
"08019301051",0.302976304037405,0.302976304037405,1,2022
"08019301052",137.428954191358,137.428954191358,1,2022
"08019301055",1199.71879357085,1199.71879357085,1,2022
"08019302001",918.971560068778,870.475615975208,0.947228025108916,2022
"08019302002",9.711198393193,0,0,2022
"08019302003",210.568871167425,210.568871167425,1,2022
"08019302004",29.5137414838176,29.5137414838176,1,2022
"08019302006",267.487721581711,267.487721581711,1,2022
"08019302007",233.955999297128,233.955999297128,1,2022
"08019302008",290.067751374724,290.067751374724,1,2022
"08019302009",746.565128868146,746.565128868146,1,2022
"08019302010",311.330211255849,311.330211255849,1,2022
"08019302011",285.865284259999,285.865284259999,1,2022
"08019302012",478.352411694921,478.352411694921,1,2022
"08019302013",1713.19012184692,1713.19012184692,1,2022
"08019302014",458.312865376454,458.312865376454,1,2022
"08019302015",252.37669276538,252.37669276538,1,2022
"08019302016",882.405399859835,882.405399859835,1,2022
"08019302017",893.153000455186,893.153000455186,1,2022
"08019302018",269.219222153484,269.219222153484,1,2022
"08019302019",615.459419041037,615.459419041037,1,2022
"08019302020",1091.79180426197,1091.79180426197,1,2022
"08019302021",548.626117286598,548.626117286598,1,2022
"08019302022",570.060358330457,570.060358330457,1,2022
"08019302023",555.560713226172,555.560713226172,1,2022
"08019302024",1058.38703469948,1058.38703469948,1,2022
"08019302026",256.865618415294,256.865618415294,1,2022
"08019302027",259.256255402765,259.256255402765,1,2022
"08019302028",788.7675950088,788.7675950088,1,2022
"08019302029",267.074938030987,267.074938030987,1,2022
"08019302031",134.260774395769,134.260774395769,1,2022
"08019302032",528.379843429299,528.379843429299,1,2022
"08019302033",275.243095862081,275.243095862081,1,2022
"08019302037",267.523450010204,267.523450010204,1,2022
"08019302039",267.57326059222,267.57326059222,1,2022
"08019302040",537.455604565622,537.455604565622,1,2022
"08019302041",284.408126036388,284.408126036388,1,2022
"08019302042",253.575286659596,253.575286659596,1,2022
"08019302043",430.836112500836,430.836112500836,1,2022
"08019302044",264.671950149861,264.671950149861,1,2022
"08019302048",273.218181169314,273.218181169314,1,2022
"08019302049",762.507654995487,762.507654995487,1,2022
"08019302050",261.370111348325,261.370111348325,1,2022
"08019302051",727.841006438413,727.841006438413,1,2022
"08019302052",535.597892855637,535.597892855637,1,2022
"08019302053",1168.8205376139,1168.8205376139,1,2022
"08019302054",133.609196927321,133.609196927321,1,2022
"08019302055",133.4136823595,133.4136823595,1,2022
"08019302056",1081.85366954007,1081.85366954007,1,2022
"08019302057",563.811999251274,563.811999251274,1,2022
"08019302058",153.748864237418,153.748864237418,1,2022
"08019302059",184.986933845597,184.986933845597,1,2022
"08019302060",748.29739132652,748.29739132652,1,2022
"08019302061",387.356211995205,387.356211995205,1,2022
"08019302062",667.042864454417,667.042864454417,1,2022
"08019302063",497.393001056037,497.393001056037,1,2022
"08019302064",267.098149144315,267.098149144315,1,2022
"08019302065",59.6754411709718,59.6754411709718,1,2022
"08019302066",304.359723071904,304.359723071904,1,2022
"08019302067",662.700421469097,662.700421469097,1,2022
"08019302068",444.087542869117,444.087542869117,1,2022
"08019302069",722.82358874582,722.82358874582,1,2022
"08019302070",401.049668041156,401.049668041156,1,2022
"08019302071",111.260608636787,111.260608636787,1,2022
"08019302072",730.95756146839,730.95756146839,1,2022
"08019302073",243.204856331886,243.204856331886,1,2022
"08019302074",328.173195672604,328.173195672604,1,2022
"08019302075",203.266290637927,203.266290637927,1,2022
"08019302076",550.158312453556,550.158312453556,1,2022
"08019302077",1498.35413647244,1498.35413647244,1,2022
"08019302078",1818.80429052263,1818.80429052263,1,2022
"08019302079",1057.35940028455,1057.35940028455,1,2022
"08019302080",1406.42844198227,1406.42844198227,1,2022
"08019302081",733.012970436115,733.012970436115,1,2022
"08019302082",792.203461824922,792.203461824922,1,2022
"08019302083",506.606455628789,506.606455628789,1,2022
"08019302084",267.649919759373,267.649919759373,1,2022
"08019302085",878.798167466503,878.798167466503,1,2022
"08019302086",420.34603745015,420.34603745015,1,2022
"08019302088",537.688278926398,537.688278926398,1,2022
"08019302089",535.412317966852,535.412317966852,1,2022
"08019302090",212.615675668733,212.615675668733,1,2022
"08019302091",1069.91380050038,1069.91380050038,1,2022
"08019302092",420.80040683147,420.80040683147,1,2022
"08019302093",275.28778040758,275.28778040758,1,2022
"08019302094",268.295237386115,268.295237386115,1,2022
"08019302095",268.493589563947,268.493589563947,1,2022
"08019302096",287.036764779198,287.036764779198,1,2022
"08019302097",134.353631326331,134.353631326331,1,2022
"08019302098",134.142408495049,134.142408495049,1,2022
"08019302099",272.48980408247,272.48980408247,1,2022
"08019302100",254.82270602624,254.82270602624,1,2022
"08019302101",402.967032947355,402.967032947355,1,2022
"08019302104",34.9657419505505,34.9657419505505,1,2022
"08019302106",434.257426034426,434.257426034426,1,2022
"08019302107",558.76601440303,558.76601440303,1,2022
"08019302108",829.04930966442,829.04930966442,1,2022
"08019302109",389.554415969645,389.554415969645,1,2022
"08019302110",917.838312437086,917.838312437086,1,2022
"08019302111",526.167367582623,526.167367582623,1,2022
"08019302112",687.09461291261,687.09461291261,1,2022
"08019302113",133.92003216599,133.92003216599,1,2022
"08019302114",134.693727739352,134.693727739352,1,2022
"08019302116",139.966841501598,139.966841501598,1,2022
"08019302117",143.84427464647,143.84427464647,1,2022
"08019302118",624.895978214711,624.895978214711,1,2022
"08019302119",136.607166218887,136.607166218887,1,2022
"08019302120",134.176159004507,134.176159004507,1,2022
"08019302121",255.440608208499,255.440608208499,1,2022
"08019302122",268.587636619607,268.587636619607,1,2022
"08019302123",133.418450610154,133.418450610154,1,2022
"08019302125",133.839482917945,133.839482917945,1,2022
"08019302126",196.348460260602,196.348460260602,1,2022
"08019302127",221.740193131178,221.740193131178,1,2022
"08019302128",133.888348564669,133.888348564669,1,2022
"08019302129",475.613829347714,475.613829347714,1,2022
"08019302130",141.894298341042,141.894298341042,1,2022
"08019302131",51.6820269117151,51.6820269117151,1,2022
"08019302133",131.848279054636,131.848279054636,1,2022
"08019302134",312.017639060432,312.017639060432,1,2022
"08019302135",140.546873197199,140.546873197199,1,2022
"08019302136",134.104915769158,134.104915769158,1,2022
"08019302137",321.072250948769,321.072250948769,1,2022
"08019302138",241.695237619729,241.695237619729,1,2022
"08019302139",478.533447999586,478.533447999586,1,2022
"08019302140",268.003486828671,268.003486828671,1,2022
"08019302141",266.715682810557,266.715682810557,1,2022
"08019302142",401.604209173724,401.604209173724,1,2022
"08019302143",400.231405183066,400.231405183066,1,2022
"08019302144",414.509670017099,414.509670017099,1,2022
"08019302145",416.131571097523,416.131571097523,1,2022
"08019302146",133.80596524939,133.80596524939,1,2022
"08019302147",267.363715053523,267.363715053523,1,2022
"08019302148",1083.11928695193,1083.11928695193,1,2022
"08019302149",737.511173496405,737.511173496405,1,2022
"08019302150",377.92577881092,377.92577881092,1,2022
"08019302151",333.648393261694,333.648393261694,1,2022
"08019302152",134.175539160684,134.175539160684,1,2022
"08019302154",325.886362189869,325.886362189869,1,2022
"08019302155",190.046174470964,190.046174470964,1,2022
"08019302156",134.533632628682,134.533632628682,1,2022
"08019302157",133.655030424249,133.655030424249,1,2022
"08019302158",133.502410692862,133.502410692862,1,2022
"08019302159",415.930707841108,415.930707841108,1,2022
"08019302160",421.6642369672,421.6642369672,1,2022
"08019302162",140.900473809151,140.900473809151,1,2022
"08019302163",269.108282105037,269.108282105037,1,2022
"08019302164",534.931916096844,534.931916096844,1,2022
"08019302166",135.211961265873,135.211961265873,1,2022
"08019302168",130.438579001917,130.438579001917,1,2022
"08019302169",406.145270867773,406.145270867773,1,2022
"08019302170",482.740210822552,482.740210822552,1,2022
"08019302171",379.211405651155,379.211405651155,1,2022
"08019302172",139.507278249186,133.909026120319,0.959871254036883,2022
"08019302173",694.084474993053,584.902268620751,0.842696083393315,2022
"08019303001",0.903334857419935,0.903334857419935,1,2022
"08019303003",8.95100178342518,8.95100178342518,1,2022
"08019303020",170.121985597236,170.121985597236,1,2022
"08019303024",715.356763374691,0,0,2022
"08019303025",7311.38009503862,1511.19202716619,0.206690393266746,2022
"08019303028",611.822113681525,0,0,2022
"08019303030",534.15151183534,0,0,2022
"08019303031",257.073063502733,0,0,2022
"08019303032",268.287954482132,0,0,2022
"08019303034",132.259609735741,0,0,2022
"08019303035",103.872076440106,0,0,2022
"08019303036",622.923199152423,0,0,2022
"08019303039",86.5491046827599,0,0,2022
"08019303040",292.528997936334,0,0,2022
"08019303047",547.341012917507,547.341012917507,1,2022
"08019303048",539.735257079923,539.735257079923,1,2022
"08019303051",52.185675304491,0,0,2022
"08019303052",91.1000658273351,0,0,2022
"08019303053",12.9792692119987,0,0,2022
"08019303054",682.894864832269,0,0,2022
"08019303055",120.039344285669,0,0,2022
"08019303056",159.058888563614,0,0,2022
"08019303057",120.650486927993,0,0,2022
"08019303058",410.78554182341,0,0,2022
"08019303060",146.669203691141,0,0,2022
"08019303061",38.8892594168353,0,0,2022
"08019303062",39.9212110943171,0,0,2022
"08019303063",195.848378044381,0,0,2022
"08019303064",310.67323554963,0,0,2022
"08019303081",215.587791615714,0,0,2022
"08019303088",191.622471562214,191.622471562214,1,2022
"08019303089",201.434308290451,201.434308290451,1,2022
"08019303090",247.734617624422,247.734617624422,1,2022
"08019303096",6.79808748115527,6.79808748115527,1,2022
"08019303100",11.5148807211825,0,0,2022
"08019303105",70.6101285170884,0,0,2022
"08019303106",196.548280147361,76.2743238974294,0.388069149423456,2022
"08019303107",93.4710937359699,93.4710937359699,1,2022
"08019303108",211.725477043586,0,0,2022
"08019303113",579.080357527676,579.080357527676,1,2022
"08019303114",352.176556520218,352.176556520218,1,2022
"08019303211",144.78188265782,0,0,2022
"08019303212",442.271135953438,0,0,2022
"08019303213",106.29710440294,0,0,2022
"08019304001",292.773601685294,292.773601685294,1,2022
"08019304002",383.440499937015,383.440499937015,1,2022
"08019304003",123.075307161575,123.075307161575,1,2022
"08019304009",330.478243305434,330.478243305434,1,2022
"08019304012",280.255290792032,280.255290792032,1,2022
"08019304015",149.129850597798,149.129850597798,1,2022
"08019304016",195.865904431498,195.865904431498,1,2022
"08019304017",394.95344834035,394.95344834035,1,2022
"08019304018",332.640512544216,332.640512544216,1,2022
"08019304019",340.38210363478,266.276269370097,0.782286337990918,2022
"08019304022",342.856264786343,342.856264786343,1,2022
"08019304023",891.278813638162,891.278813638162,1,2022
"08019304024",539.435381251305,539.435381251305,1,2022
"08019304028",399.536501886294,399.536501886294,1,2022
"08019304029",158.081098144236,21.6856884385959,0.13718078058143,2022
"08019304030",280.355050653974,125.542824914289,0.447799405152287,2022
"08019304031",248.425241867772,248.425241867772,1,2022
"08019304032",233.818493567763,233.818493567763,1,2022
"08019304033",8.91797986264558,8.91797986264558,1,2022
"08019304034",323.524375346229,0,0,2022
"08019304041",158.092245457986,0,0,2022
"08019304042",167.827311300936,0,0,2022
"08019304043",272.692862970165,0,0,2022
"08019304046",434.31001204314,0,0,2022
"08019304047",1527.33603275914,0,0,2022
"08019304049",1780.7905797265,381.324258064702,0.214132005417092,2022
"08019304050",143.739779376178,143.739779376178,1,2022
"08019304052",567.597395399019,390.279383738628,0.68759896874485,2022
"08019304053",2946.13073758257,281.769926314619,0.0956406729410196,2022
"08019304054",555.501893027928,0,0,2022
"08019304055",456.367925192398,0,0,2022
"08019304084",24.828355139312,0,0,2022
"08019305005",947.150626046243,0,0,2022
"08019305006",18.6246766766876,0,0,2022
"08019305011",75.9132012254397,0,0,2022
"08019305012",312.152468786763,0,0,2022
"08019305021",606.929961226534,606.929961226534,1,2022
"08019305022",144.6118888129,144.6118888129,1,2022
"08019305024",146.656144242982,146.656144242982,1,2022
"08019305025",139.743160951912,139.743160951912,1,2022
"08019305026",312.129532312945,312.129532312945,1,2022
"08019305030",143.283216980364,143.283216980364,1,2022
"08019305049",192.543803614815,192.543803614815,1,2022
"08019305053",107.693146028298,107.693146028298,1,2022
"08019305054",62.0671870861276,62.0671870861276,1,2022
"08019305055",352.898319272176,352.898319272176,1,2022
"08019305056",733.21628455658,733.21628455658,1,2022
"08019305057",489.632538990465,489.632538990465,1,2022
"08019305058",317.289483888067,317.289483888067,1,2022
"08019305059",656.386878727104,656.386878727104,1,2022
"08019305060",97.4812419996904,97.4812419996904,1,2022
"08019305061",203.717257666442,203.717257666442,1,2022
"08019305062",2.84215806821673,2.84215806821673,1,2022
"08019305065",148.573574761608,148.573574761608,1,2022
"08019305066",150.103648756585,150.103648756585,1,2022
"08019305067",587.226977089712,587.226977089712,1,2022
"08019305068",644.559575134512,644.559575134512,1,2022
"08019305071",145.197362690623,145.197362690623,1,2022
"08019306006",379.898108324188,0,0,2022
"08019306007",381.318976209899,0,0,2022
"08019306011",249.345118699706,0,0,2022
"08019306012",324.879894080435,0,0,2022
"08019306024",162.309234787732,0,0,2022
"08019306025",226.225203164313,0,0,2022
"08019306041",65.3582418475908,65.3582418475908,1,2022
"08019306042",222.235436038744,222.235436038744,1,2022
"08019306043",111.377475214377,111.377475214377,1,2022
"08019306044",618.548659923956,618.548659923956,1,2022
"08019306045",62.4615803619335,62.4615803619335,1,2022
"08019306057",4.79840278787558,4.79840278787558,1,2022
"08019306060",48.9807697216617,48.9807697216617,1,2022
"08019306063",143.176309883982,143.176309883982,1,2022
"08019306064",421.352118484201,421.352118484201,1,2022
"08019306065",153.547239623314,153.547239623314,1,2022
"08019306067",402.470788968326,402.470788968326,1,2022
"08019306068",259.98970798828,259.98970798828,1,2022
"08019306069",134.379029600157,134.379029600157,1,2022
"08019306071",132.525815523365,132.525815523365,1,2022
"08019306072",135.228659118066,135.228659118066,1,2022
"08019306074",134.319662095281,134.319662095281,1,2022
"08019306076",394.233599123347,394.233599123347,1,2022
"08019306077",369.630452004281,369.630452004281,1,2022
"08019306079",6.93215264560216,6.93215264560216,1,2022
"08019306081",98.3959314937165,98.3959314937165,1,2022
"08019306087",53.830710001695,53.830710001695,1,2022
"08019306088",11.4239817489104,11.4239817489104,1,2022
"08019307001",288.520028974892,288.520028974892,1,2022
"08019307002",708.656622810491,708.656622810491,1,2022
"08019307003",186.368769948901,186.368769948901,1,2022
"08019307005",126.249275730995,126.249275730995,1,2022
"08019307006",201.56413151941,201.56413151941,1,2022
"08019307010",132.77867195257,132.77867195257,1,2022
"08019307011",241.604054055998,241.604054055998,1,2022
"08019307014",8.4531719439437,8.4531719439437,1,2022
"08019307016",95.8299432190398,0,0,2022
"08019307017",174.211530277625,0,0,2022
"08019307018",232.166171746452,232.166171746452,1,2022
"08019307019",285.610235231709,0,0,2022
